2.000e-02, 1.999e-06
3.000e-02, 2.995e-06
4.000e-02, 3.987e-06
5.000e-02, 4.975e-06
6.000e-02, 5.956e-06
7.000e-02, 6.930e-06
8.000e-02, 7.896e-06
9.000e-02, 8.852e-06
1.000e-01, 9.797e-06
1.100e-01, 1.073e-05
1.200e-01, 1.165e-05
1.300e-01, 1.256e-05
1.400e-01, 1.346e-05
1.500e-01, 1.434e-05
1.600e-01, 1.520e-05
1.700e-01, 1.605e-05
1.800e-01, 1.688e-05
1.900e-01, 1.769e-05
2.000e-01, 1.848e-05
2.100e-01, 1.925e-05
2.200e-01, 2.001e-05
2.300e-01, 2.074e-05
2.400e-01, 2.145e-05
2.500e-01, 2.215e-05
2.600e-01, 2.282e-05
2.700e-01, 2.347e-05
2.800e-01, 2.409e-05
2.900e-01, 2.470e-05
3.000e-01, 2.528e-05
3.100e-01, 2.583e-05
3.200e-01, 2.637e-05
3.300e-01, 2.688e-05
3.400e-01, 2.737e-05
3.500e-01, 2.783e-05
3.600e-01, 2.828e-05
3.700e-01, 2.869e-05
3.800e-01, 2.909e-05
3.900e-01, 2.946e-05
4.000e-01, 2.981e-05
4.100e-01, 3.013e-05
4.200e-01, 3.044e-05
4.300e-01, 3.072e-05
4.400e-01, 3.097e-05
4.500e-01, 3.121e-05
4.600e-01, 3.142e-05
4.700e-01, 3.161e-05
4.800e-01, 3.178e-05
4.900e-01, 3.192e-05
5.000e-01, 3.205e-05
5.100e-01, 3.216e-05
5.200e-01, 3.224e-05
5.300e-01, 3.231e-05
5.400e-01, 3.235e-05
5.500e-01, 3.238e-05
5.600e-01, 3.239e-05
5.700e-01, 3.238e-05
5.800e-01, 3.235e-05
5.900e-01, 3.230e-05
6.000e-01, 3.224e-05
6.100e-01, 3.216e-05
6.200e-01, 3.206e-05
6.300e-01, 3.195e-05
6.400e-01, 3.183e-05
6.500e-01, 3.169e-05
6.600e-01, 3.153e-05
6.700e-01, 3.136e-05
6.800e-01, 3.118e-05
6.900e-01, 3.099e-05
7.000e-01, 3.078e-05
7.100e-01, 3.056e-05
7.200e-01, 3.033e-05
7.300e-01, 3.009e-05
7.400e-01, 2.984e-05
7.500e-01, 2.958e-05
7.600e-01, 2.931e-05
7.700e-01, 2.903e-05
7.800e-01, 2.874e-05
7.900e-01, 2.844e-05
8.000e-01, 2.814e-05
8.100e-01, 2.783e-05
8.200e-01, 2.751e-05
8.300e-01, 2.719e-05
8.400e-01, 2.686e-05
8.500e-01, 2.653e-05
8.600e-01, 2.619e-05
8.700e-01, 2.584e-05
8.800e-01, 2.550e-05
8.900e-01, 2.515e-05
9.000e-01, 2.479e-05
9.100e-01, 2.443e-05
9.200e-01, 2.407e-05
9.300e-01, 2.371e-05
9.400e-01, 2.335e-05
9.500e-01, 2.298e-05
9.600e-01, 2.261e-05
9.700e-01, 2.224e-05
9.800e-01, 2.188e-05
9.900e-01, 2.151e-05
1.000e+00, 2.114e-05
1.010e+00, 2.077e-05
1.020e+00, 2.040e-05
1.030e+00, 2.003e-05
1.040e+00, 1.967e-05
1.050e+00, 1.930e-05
1.060e+00, 1.894e-05
1.070e+00, 1.858e-05
1.080e+00, 1.821e-05
1.090e+00, 1.786e-05
1.100e+00, 1.750e-05
1.110e+00, 1.715e-05
1.120e+00, 1.680e-05
1.130e+00, 1.645e-05
1.140e+00, 1.610e-05
1.150e+00, 1.576e-05
1.160e+00, 1.543e-05
1.170e+00, 1.509e-05
1.180e+00, 1.476e-05
1.190e+00, 1.443e-05
1.200e+00, 1.411e-05
1.210e+00, 1.379e-05
1.220e+00, 1.347e-05
1.230e+00, 1.316e-05
1.240e+00, 1.285e-05
1.250e+00, 1.255e-05
1.260e+00, 1.225e-05
1.270e+00, 1.195e-05
1.280e+00, 1.166e-05
1.290e+00, 1.138e-05
1.300e+00, 1.109e-05
1.310e+00, 1.082e-05
1.320e+00, 1.054e-05
1.330e+00, 1.028e-05
1.340e+00, 1.001e-05
1.350e+00, 9.753e-06
1.360e+00, 9.498e-06
1.370e+00, 9.248e-06
1.380e+00, 9.003e-06
1.390e+00, 8.762e-06
1.400e+00, 8.526e-06
1.410e+00, 8.295e-06
1.420e+00, 8.068e-06
1.430e+00, 7.845e-06
1.440e+00, 7.627e-06
1.450e+00, 7.414e-06
1.460e+00, 7.205e-06
1.470e+00, 7.000e-06
1.480e+00, 6.800e-06
1.490e+00, 6.604e-06
1.500e+00, 6.413e-06
1.510e+00, 6.226e-06
1.520e+00, 6.043e-06
1.530e+00, 5.864e-06
1.540e+00, 5.689e-06
1.550e+00, 5.519e-06
1.560e+00, 5.353e-06
1.570e+00, 5.190e-06
1.580e+00, 5.032e-06
1.590e+00, 4.877e-06
1.600e+00, 4.726e-06
1.610e+00, 4.579e-06
1.620e+00, 4.436e-06
1.630e+00, 4.296e-06
1.640e+00, 4.160e-06
1.650e+00, 4.028e-06
1.660e+00, 3.899e-06
1.670e+00, 3.773e-06
1.680e+00, 3.651e-06
1.690e+00, 3.532e-06
1.700e+00, 3.417e-06
1.710e+00, 3.304e-06
1.720e+00, 3.195e-06
1.730e+00, 3.088e-06
1.740e+00, 2.985e-06
1.750e+00, 2.885e-06
1.760e+00, 2.787e-06
1.770e+00, 2.693e-06
1.780e+00, 2.601e-06
1.790e+00, 2.511e-06
1.800e+00, 2.425e-06
1.810e+00, 2.341e-06
1.820e+00, 2.259e-06
1.830e+00, 2.180e-06
1.840e+00, 2.103e-06
1.850e+00, 2.029e-06
1.860e+00, 1.957e-06
1.870e+00, 1.887e-06
1.880e+00, 1.820e-06
1.890e+00, 1.754e-06
1.900e+00, 1.691e-06
1.910e+00, 1.629e-06
1.920e+00, 1.570e-06
1.930e+00, 1.512e-06
1.940e+00, 1.457e-06
1.950e+00, 1.403e-06
1.960e+00, 1.351e-06
1.970e+00, 1.300e-06
1.980e+00, 1.252e-06
1.990e+00, 1.205e-06
2.000e+00, 1.159e-06
2.010e+00, 1.115e-06
2.020e+00, 1.073e-06
2.030e+00, 1.032e-06
2.040e+00, 9.922e-07
2.050e+00, 9.539e-07
2.060e+00, 9.170e-07
2.070e+00, 8.814e-07
2.080e+00, 8.470e-07
2.090e+00, 8.138e-07
2.100e+00, 7.819e-07
2.110e+00, 7.510e-07
2.120e+00, 7.212e-07
2.130e+00, 6.926e-07
2.140e+00, 6.649e-07
2.150e+00, 6.383e-07
2.160e+00, 6.126e-07
2.170e+00, 5.878e-07
2.180e+00, 5.640e-07
2.190e+00, 5.411e-07
2.200e+00, 5.190e-07
2.210e+00, 4.977e-07
2.220e+00, 4.772e-07
2.230e+00, 4.575e-07
2.240e+00, 4.386e-07
2.250e+00, 4.203e-07
2.260e+00, 4.028e-07
2.270e+00, 3.859e-07
2.280e+00, 3.697e-07
2.290e+00, 3.541e-07
2.300e+00, 3.391e-07
2.310e+00, 3.247e-07
2.320e+00, 3.108e-07
2.330e+00, 2.975e-07
2.340e+00, 2.847e-07
2.350e+00, 2.724e-07
2.360e+00, 2.606e-07
2.370e+00, 2.493e-07
2.380e+00, 2.384e-07
2.390e+00, 2.280e-07
2.400e+00, 2.179e-07
2.410e+00, 2.083e-07
2.420e+00, 1.991e-07
2.430e+00, 1.902e-07
2.440e+00, 1.817e-07
2.450e+00, 1.735e-07
2.460e+00, 1.657e-07
2.470e+00, 1.582e-07
2.480e+00, 1.510e-07
2.490e+00, 1.441e-07
2.500e+00, 1.375e-07
2.510e+00, 1.311e-07
2.520e+00, 1.251e-07
2.530e+00, 1.192e-07
2.540e+00, 1.136e-07
2.550e+00, 1.083e-07
2.560e+00, 1.031e-07
2.570e+00, 9.820e-08
2.580e+00, 9.347e-08
2.590e+00, 8.894e-08
2.600e+00, 8.460e-08
2.610e+00, 8.043e-08
2.620e+00, 7.644e-08
2.630e+00, 7.261e-08
2.640e+00, 6.893e-08
2.650e+00, 6.541e-08
2.660e+00, 6.202e-08
2.670e+00, 5.878e-08
2.680e+00, 5.566e-08
2.690e+00, 5.267e-08
2.700e+00, 4.979e-08
2.710e+00, 4.702e-08
2.720e+00, 4.436e-08
2.730e+00, 4.181e-08
2.740e+00, 3.934e-08
2.750e+00, 3.697e-08
